volume,category,title,source_unit,content_text,option_a,option_b,option_c,option_d,correct_answer,explanation,difficulty,tags,booklet,chapter,topic
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,下列哪些現象是因為溫度改變造成物理性質的變化 甲：煮開水的時候，氣泡不斷冒出乙：從冷凍 庫拿出的麵條變脆了丙：麵包烤焦變黑了丁：蛋加熱煎熟,甲乙,乙丙,丙丁,甲丙,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,閱讀下面短文，回答問題 金屬在導電時，自由電子在內部移動而產生電流，但是電子移動時會 遇到阻力，這就是所謂的電阻。1911年，荷蘭物理學家開默林昂內斯（Heike Kamerlingh Onnes）成功製造出 液態氦，並利用液態氦的低溫，將金屬冷卻到零下兩百七十度左右。他發現，金屬的電阻在這麼低的溫度下竟 然消失，因而製作出超導體來。在一般情況下，液體流動時原子之間會發生摩擦，因而出現阻力，而氦這種氣 體，在極低溫凝結為液體時，卻會發生奇妙的變化。此時，液體內部的阻力消失，稱為超流體。根據上文的敘 述，超流體與超導體的產生主要是因為下列哪一項因素的改變所造成,電阻,阻力,溫度,壓力,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,洗澡時浴室煙霧瀰漫，鏡子常變得模糊，這個現象和下列哪個敘述最無關？,浴室內溫度愈來愈高，壓力變大，水蒸氣易凝結成小水滴,空氣只能容納一定量的水蒸氣，一旦飽和了就凝結成小水滴,氣體分子遇冷，溫度下降動能變小，分子間距離變小可形成液體,有些液體分子可脫離群體逃逸形成氣體分子，四處擴散,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,空氣只能容納一定量的水蒸氣，一旦飽和了就凝結成小水滴 氣體分子遇冷，溫度下降動能變小，分子間距離變小可形成液體 有些液體分子可脫離群體逃逸形成氣體分子，四處擴散 水壺中的水沸騰了，媽媽發現壺嘴不停地噴出白煙，那白煙是什麼？,水蒸氣,受熱的空氣,細小的水滴,以上均是,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,冰塊附近常見的白色霧狀物是什麼？,冰塊釋放出的冷氣,冰直接熔化的小水滴,空氣中的水蒸氣遇冷凝結,空氣液化,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,乾冰在室溫會直接昇華成氣態，舞臺上常見的白煙就是施放乾冰造成，請問此白煙是何種物質？,二氧化碳,液態二氧化碳,水蒸氣,小水滴,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,附圖為100公克某固體的熔化曲線，由圖判斷，下列敘述何者正確？,BC段溫度不變，表示未吸收熱量,BC段為液、氣態共存,開始加熱2分鐘後全部熔化為液態,此物體的熔點約為52℃,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,以均勻熱源加熱某固體的加熱曲線，如圖。若將此均勻熱源單位時間所提供的熱能加倍，再重複此實 驗。則關於新的加熱曲線之敘述，何者正確？,開始加熱4分鐘時，固體開始熔化,固體和液體共存的時間變為2分鐘,固體會在17.5℃開始熔化,新加熱曲線與原加熱曲線完全相同。,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,假酒的成分混雜甲醇（沸點65℃），若誤飲假酒可馬上喝真酒乙醇（沸點78.3℃）當解毒劑，以預防 及減少甲醇中毒。喝酒前採用下列何種方法，較能使假酒中的甲醇去除？,將酒攪拌,將酒稀釋,將酒加溫,將酒靜置。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,甲.水銀受熱膨脹；乙.水蒸發為水蒸氣；丙.木柴燃燒成灰燼；丁.蠟燭燃燒發出光亮。以上屬於物理變 化者有哪些？,甲丁,甲乙,丙丁,乙丙,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,將食鹽水中的鹽和水分離出來最簡單的方式是：,加熱使水蒸發,用濾紙過濾,用色層分析,排水集氣法,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,將一瓶未開封的礦泉水結冰後，包裝仍保持完整，此時可發現水變成冰時,體積變大、質量不變、密度變小,體積變大、質量變大、密度變小,體積變大、質量變大、密度變大,體積不變、質量變大、密度變大,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,化學反應時的能量變化為何？,全為吸熱反應,全為放熱反應,有的吸熱，有的放熱,沒有能量變化，只有物質的變化,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,從冰箱取出的冰棒，它的周圍常出現白煙。有關冰棒周圍白煙的現象，下列敘述何者正確？,是冰棒上水分的蒸發現象,是冰的昇華現象,是空氣分子冷凝而成,是空氣中的水蒸氣冷凝而成,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,夏天下雨後，感覺涼爽，原因為何？,下雨後，雨水使土地溫度降低,空氣中有水分時，溫度較低,雨水蒸發時，帶走了空氣中大部分的熱量,只是人的感覺而已，因為心靜自然涼,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,在寒帶住過的人們常說在雪融化時，往往覺得氣溫比下雪天更冷，此種說法可能的原因是,雪熔化時吸收熱量，故天氣較冷,雪熔化時放出熱量，故天氣較冷,每個人感覺誤差太大，不能一概而論,說法錯誤，當然下雪天較冷,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,當水蒸發成水蒸氣時，下列何者是敘述錯誤？,部分水分子脫離分子群體,水分子的質量減輕,水分子間的距離加大,水分子較能自由移動,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,用吹風機將沾了粉紅色氯化亞鈷溶液的濾紙吹乾，則濾紙上顏色逐漸變成藍色；以上過程是？,放熱的物理變化,放熱的化學變化,吸熱的物理變化,吸熱的化學變化,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,下列何者是導致物質狀態產生變化的主因？,體積與質量,溫度與質量,溫度與密度,溫度與壓力,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,喝熱開水時，常用嘴向水面吹氣，使水冷下來，這是由於,吹出的氣體，溫度比水低，混合後水就涼了,向水面吹的是二氧化碳，二氧化碳有降溫作用,向水面吹氣可以加快水的蒸發，蒸發吸熱水溫就降低了,以上說法皆不正確,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,下列哪一項措施不是為了防止物質熱脹冷縮？,熱水瓶的兩層瓶壁間抽成真空,火車鐵軌之間留在空隙,橋樑留伸縮縫,水泥地廣場刻畫凹槽,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,下列哪一個化學變化是吸熱反應？,線香燃燒,濃硫酸的稀釋,光合作用,硫酸與氫氧化鈉反應,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,以下何者是吸熱反應？,藍色氯化亞鈷變粉紅色,鋅粉與硫酸銅反應,藍色硫酸銅變成白色硫酸銅,冬天使用熱包取暖,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,水結冰時，體積如何變化？,體積不變,體積變小,體積變大,不能確定,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,市面的熱包，它的主要成分是鐵粉，鐵的氧化使溫度上升，可做為熱敷之用。根據以上事實可判斷鐵 生鏽是屬於下列何者？,放熱的化學變化,吸熱的化學變化,放熱的物理變化,吸熱的物理變化,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,小倩觀察某變化會使周遭溫度產生改變，請問此變化必是何種變化？,物理變化,化學變化,物理、化學變化皆有可能,天氣變化,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,水的三態變化屬於物理變化的理由是什麼？,產生新的分子，但距離不變,分子被破壞，但質量不變,水分子間的距離改變，但分子未被破壞,水分子被分解，但原子數不變,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,蒸發與沸騰現象的相同點在於？,皆需高溫才發生,皆在任何溫度都可發生,都是一種液化現象,都不會產生新物質。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,蒸發與沸騰現象主要不同點在於？,前者溫度較高,後者在任何溫度都可發生,前者是一種汽化現象，後者不是,後者在特定溫度下才會發生。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,依婷愛漂亮，擦香水去上課，不久全班同學皆能聞到香氣，這說明了氣體的哪一種特性？,凝結,汽化,昇華,擴散。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,「雙片金屬」受熱時，彎曲方向是,往比熱較小的金屬片方向彎曲,往質量較小的金屬片彎曲,往膨脹程度較小的金屬片彎曲,往硬度較小的金屬片彎曲。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,家用液態瓦斯桶通常需放置於陰凉處，其目的是,避免因受熱瓦斯體積膨脹過大，氣壓過高產生危險,為防止瓦斯桶金屬生鏽,可使桶內的瓦斯發酵加速變得更純,能讓瓦斯性質轉變趨於活潑，燃燒更旺盛。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,能讓瓦斯性質轉變趨於活潑，燃燒更旺盛。 下列各物質升高相同溫度時，何者體積膨脹率最大？,木頭,鐵,水,空氣。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,酒精溫度計與水銀溫度計是利用酒精與水銀受熱後，具有哪一特性而設計的？,熱脹冷縮,顏色改變,質量增減,價格便宜。,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,下列哪一過程需要吸熱？,水蒸氣凝結成水滴,水凝固成冰,水沸騰,水的溫度從80℃下降到20℃。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溫度與物性改變,自然第三冊_物質的形態與性質_溫度與物性改變,想在臥室噴點香水，增加溫馨美好的氣氛，你認為噴灑於何處，最能快速達到擴散效果？,地板,茶几,牆腳,發光的燈管。,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溫度與物性改變 | 自然第三冊_物質的形態與性質_溫度與物性改變,第三冊,物質的形態與性質,溫度與物性改變
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,自然／第 3 冊／物質的形態與性質／溶解與水溶液 ／【題目卷】 有20%的食鹽水溶液100公克，若取出該水溶液50公克做實驗用，則剩餘溶液的重量百分濃度為,10%,20%,40%,50%。,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,翔驊將礦泉水600c.c.加入250公克食鹽後變成了「礦泉食鹽水」，但是不論翔驊如何搖晃仍有50公克食 鹽未能溶解，則翔驊應如何計算鹽水的重量百分比？,250÷(600＋250)×100％,(250－50)÷(600＋200)×100％,(250－50)÷(600＋250)×100％,50÷(600＋200)×100％。,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,(250－50)÷(600＋250)×100％,就氣體而言，溫度愈高，溶解度如何變化？,增加,減少,可能增加，也可能減少,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,氣體在水中的溶解度和水溫沒有任何關係。 媽媽想要喝杯3%的糖水，妹妹拿了三顆方糖，每一顆10g，請問妹妹要加多少水才可以？,1000g,670g,970g,97g,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,下列哪一種方法，可增加糖在水中的溶解度？,加入更多的水,加入更多的糖,升高溫度,把糖磨成顆粒更細的粉末,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,請判斷右圖甲、乙、丙杯可能為何種溶液？,皆為飽和溶液,皆為未飽和溶液,甲為飽和溶液，丙為未飽和溶液,乙為未飽和溶液，丙為飽和溶液,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,承上題，請問乙杯為何種溶液？,飽和溶液,未飽和溶液,過飽和溶液,無法得知,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,在室溫25℃，筱琳把A杯200cc的水加糖到飽和，再把另一杯B杯500cc的水加糖到飽和，請問哪一杯喝 起來比較甜？,一樣甜,A杯甜,B杯甜,無法比較,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,電視冠軍節目中，有四位選手利用5℃的開水挑戰：「調配出最甜的糖水」。 小珮：我只要一直猛 加糖，一定可以調配出最甜的糖水，冠軍非我莫屬。 小州：我只要勤於攪拌，一定可以溶解最多的糖。 小燁：你們倆位的和我的一樣甜啦！因為都有糖沉澱了，而且又無法再溶解。 小宇：你們都錯啦！我的 開水最多，可以溶解最多的糖，所以我的一定最甜。 請問何者的說詞最有道理呢？,小珮,小州,小燁,小宇,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,小新欲了解硝酸鉀溶液的溶解情形，觀察在各種變因的影響下，紀錄硝酸鉀的最多溶解量情形，如 表，比較第1次和第2次的實驗中，控制變因為何者？ 甲.溫度 乙.是否攪拌 丙.加水量 丁.溶質溶解量,乙丙,甲乙,甲丙,乙丁,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,承上題，由上表所做出的推論，哪一項是最適當的？,溫度高低、是否攪拌、加水量的多寡均會影響溶質溶解量,是否攪拌、加水量的多寡均和溶質溶解量無關，只有溫度上升時，溶質溶解量就越大,是否攪拌和溶質溶解度無關，溫度的高低和加水量的多寡均會影響溶質溶解量,溫度的高低和是否攪拌均與溶質溶解量無關，而加水量的越多，溶質溶解量就越大。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,溫度的高低和是否攪拌均與溶質溶解量無關，而加水量的越多，溶質溶解量就越大。 有關溶液的敘述何者錯誤?,溶液中粒子會由濃度高的地方向濃度低的地方擴散,溶液中被溶解的物質稱為溶質,"水是很好的溶劑,可以溶解所有物質",溶液的溶質可為固態、液態或氣態,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,"在25℃時,已知100g的水最多可溶解28g的某物質,今有4杯某物質的水溶液,哪些燒杯的溶液是飽和溶 液？",丁,丙丁,乙丙丁,甲乙丙丁,B,正確答案為 B。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,"承上題,將甲和丁兩燒杯混合，此時混合液的重量百分濃度約為多少?",30%,23.1%,21.9%,17.7%,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,"下列有關溶解的現象哪些是正確的? (甲)喝汽水後常會打嗝是因為汽水進入胃中,因溫度升高使氣體溶解 度降低,造成二氧化碳溢出而打嗝 (乙)利用玻棒攪拌可增加糖的溶解度 (丙)硝酸鉀溶解時,溫度會上升 (丁)飽和的硝酸鉀水溶液,當溫度下降時,會有晶體析出,溶解度變小",甲丁,乙丙,乙丁,甲乙,A,正確答案為 A。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,在定溫下，秀秀分別將不同質量的固體A加入20mL水中，充分攪拌後測量剩餘未溶解的固體A質量， 所得數據如右表，則五支試管中，共有幾支試管的溶液為飽和溶液？,一支,二支,三支,四支,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,承上題，試管Ⅴ的重量百分濃度為何？,45％,31％,25％,20％,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,右圖為硝酸鉀在不同溫度下對100克水的溶解度。將25克的硝酸鉀加入40℃、100克的水中，待其溶解 後，此時硝酸鉀水溶液的重量百分(率)濃度為何？,60 %,37.5 %,25 %,20 %,D,正確答案為 D。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
第三冊,物質的形態與性質,溶解與水溶液,自然第三冊_物質的形態與性質_溶解與水溶液,小明作實驗發現200g的水在20℃時最多能溶解50g的鹽，則下列敘述何者正確？,鹽的「溶解度」為50g/100g水,鹽的「溶解度」為20g/200g水,鹽的溶解量在上述溶液為50g,鹽的溶解量在上述溶液中為25g。,C,正確答案為 C。原始來源未附詳解，建議先回頭比對題幹條件與正確選項。,2,溶解與水溶液 | 自然第三冊_物質的形態與性質_溶解與水溶液,第三冊,物質的形態與性質,溶解與水溶液
